Date,Open,High,Low,Close,Volume,Adj Close
2011-11-22,59.27,59.99,59.27,59.78,43200,59.78
2011-11-21,59.62,59.62,58.19,58.90,138500,58.90
2011-11-18,60.00,60.55,59.83,60.19,38600,60.19
2011-11-17,61.25,61.26,59.57,59.84,171700,59.84
2011-11-16,62.02,62.48,61.67,61.93,45800,61.93
2011-11-15,62.70,62.96,62.41,62.80,33600,62.80
2011-11-14,62.84,62.86,62.36,62.57,18300,62.57
2011-11-11,62.28,63.06,62.28,63.06,37700,63.06
2011-11-10,62.37,62.37,61.00,61.96,35200,61.96
2011-11-09,63.09,63.15,61.95,62.18,82100,62.18
2011-11-08,63.20,63.63,62.76,62.95,152800,62.95
2011-11-07,62.85,63.40,62.66,63.40,96400,63.40
2011-11-04,61.98,62.11,61.57,61.81,40700,61.81
2011-11-03,62.09,62.34,61.49,62.22,119500,62.22
2011-11-02,61.05,61.59,60.74,61.28,70300,61.28
2011-11-01,60.00,60.56,59.00,60.48,132600,60.48
2011-10-31,61.10,61.15,60.75,60.83,1260500,60.83
2011-10-28,61.85,61.94,61.50,61.89,107100,61.89
2011-10-27,60.83,62.06,60.48,61.75,138900,61.75
2011-10-26,60.61,60.85,60.20,60.54,97000,60.54
2011-10-25,58.17,60.23,57.92,60.03,107600,60.03
2011-10-24,57.82,58.29,57.76,58.08,121300,58.08
2011-10-21,57.62,57.74,57.20,57.52,138900,57.52
2011-10-20,56.71,57.08,55.99,56.70,80200,56.70
2011-10-19,58.11,58.23,57.39,57.52,55400,57.52
2011-10-18,57.53,58.60,56.87,58.47,36800,58.47
2011-10-17,59.17,59.17,58.33,58.65,61600,58.65
2011-10-14,59.05,59.10,58.59,58.99,44100,58.99
2011-10-13,58.31,58.57,58.03,58.51,46800,58.51
2011-10-12,59.29,59.34,58.89,59.07,46000,59.07
2011-10-11,58.54,58.73,58.27,58.61,75600,58.61
2011-10-10,58.50,58.93,58.24,58.91,23800,58.91
2011-10-07,58.28,58.55,57.00,57.40,44200,57.40
2011-10-06,57.46,58.22,57.12,58.15,85000,58.15
2011-10-05,56.47,57.51,55.93,57.16,158700,57.16
2011-10-04,57.57,57.61,55.40,56.52,226700,56.52
2011-10-03,57.77,57.97,57.29,57.52,194700,57.52
2011-09-30,56.54,57.05,56.13,56.48,116100,56.48
2011-09-29,56.92,56.95,56.04,56.80,159400,56.80
2011-09-28,57.98,58.25,55.74,56.07,260100,56.07
2011-09-27,58.68,58.86,57.78,58.15,132600,58.15
2011-09-26,55.75,57.11,54.90,56.64,620900,56.64
2011-09-23,59.54,60.06,56.93,57.42,403900,57.42
2011-09-22,62.57,62.86,61.12,62.04,455200,62.04
2011-09-21,65.27,65.91,64.64,64.72,31500,64.72
2011-09-20,64.50,65.71,64.39,65.38,65600,65.38
2011-09-19,65.80,65.80,64.11,64.68,114400,64.68
2011-09-16,64.93,66.20,64.86,65.70,205100,65.70
2011-09-15,65.17,65.34,64.34,64.99,49400,64.99
2011-09-14,66.36,66.36,65.83,66.21,25800,66.21
2011-09-13,66.26,67.05,65.87,66.71,45700,66.71
2011-09-12,66.76,66.80,65.31,65.86,190300,65.86
2011-09-09,67.27,68.11,67.09,67.51,58800,67.51
2011-09-08,68.10,68.21,67.44,68.07,55400,68.07
2011-09-07,65.80,66.77,65.33,66.42,80900,66.42
2011-09-06,68.90,69.41,67.71,68.35,130900,68.35
2011-09-02,68.55,68.97,68.36,68.84,52100,68.84
2011-09-01,66.55,66.83,66.22,66.62,181700,66.62
2011-08-31,66.67,67.13,66.15,66.64,90700,66.64
2011-08-30,66.53,67.06,66.12,66.96,102000,66.96
2011-08-29,65.91,65.91,64.83,65.13,650300,65.13
2011-08-26,65.26,66.53,64.46,66.49,68800,66.49
2011-08-25,62.80,65.03,62.23,64.83,373500,64.83
2011-08-24,66.58,66.64,63.63,64.20,457200,64.20
2011-08-23,68.52,69.04,66.54,66.70,262600,66.70
2011-08-22,68.51,69.52,68.36,69.39,203900,69.39
2011-08-19,68.03,68.08,67.02,67.78,129500,67.78
2011-08-18,66.24,66.45,65.91,66.37,87000,66.37
2011-08-17,65.00,65.41,64.80,65.25,108900,65.25
2011-08-16,64.46,65.04,64.43,64.99,83500,64.99
2011-08-15,63.43,64.29,63.25,64.28,170100,64.28
2011-08-12,63.11,63.56,62.70,63.50,165700,63.50
2011-08-11,63.96,64.13,62.75,63.70,353700,63.70
2011-08-10,63.99,65.05,63.86,65.04,189600,65.04
2011-08-09,63.33,63.97,62.15,62.41,259700,62.41
2011-08-08,62.28,62.96,62.00,62.62,268000,62.62
2011-08-05,61.14,61.40,60.19,60.80,217000,60.80
2011-08-04,62.80,62.83,59.45,60.59,273900,60.59
2011-08-03,62.01,62.44,61.85,61.91,343200,61.91
