Date,Open,High,Low,Close,Volume,Adj Close
2011-11-30,95.56,96.04,95.56,95.93,10700,95.93
2011-11-29,93.64,94.25,93.64,94.25,4300,94.25
2011-11-28,94.27,94.27,93.71,94.01,22000,94.01
2011-11-25,93.07,93.07,93.07,93.07,000,93.07
2011-11-23,92.77,93.25,92.20,93.07,8800,93.07
2011-11-22,92.80,94.10,92.80,93.79,10200,93.79
2011-11-21,93.00,93.04,91.38,92.55,7000,92.55
2011-11-18,94.15,94.63,94.15,94.53,1100,94.53
2011-11-17,95.64,95.89,93.46,94.00,6400,94.00
2011-11-16,97.40,97.96,96.92,97.29,3800,97.29
2011-11-15,98.87,98.93,98.07,98.54,6300,98.54
2011-11-14,98.50,98.63,98.12,98.13,1800,98.13
2011-11-11,97.83,99.02,97.83,99.02,9500,99.02
2011-11-10,97.78,97.80,95.83,97.47,9600,97.47
2011-11-09,99.04,99.27,97.46,97.62,9100,97.62
2011-11-08,99.25,99.97,98.80,98.98,21600,98.98
2011-11-07,98.45,99.39,98.42,99.39,5900,99.39
2011-11-04,97.48,97.48,96.99,97.21,3000,97.21
2011-11-03,97.66,97.89,96.81,97.89,2000,97.89
2011-11-02,96.52,96.71,96.12,96.34,5400,96.34
2011-11-01,93.18,95.13,93.02,95.13,22300,95.13
2011-10-31,96.05,96.09,95.74,95.74,6500,95.74
2011-10-28,97.20,97.43,96.69,97.23,6000,97.23
2011-10-27,95.50,97.64,95.43,97.16,38600,97.16
2011-10-26,95.19,95.49,94.60,95.16,8200,95.16
2011-10-25,91.10,94.60,90.97,94.25,16100,94.25
2011-10-24,90.74,91.31,90.74,91.12,25700,91.12
2011-10-21,90.46,90.61,89.87,90.36,75000,90.36
2011-10-20,89.63,89.63,88.24,89.04,5500,89.04
2011-10-19,91.22,91.50,90.20,90.20,6300,90.20
2011-10-18,89.58,92.03,89.58,91.92,4800,91.92
2011-10-17,92.97,92.97,91.78,92.06,6500,92.06
2011-10-14,92.57,92.83,92.06,92.70,39500,92.70
2011-10-13,91.19,91.89,91.14,91.86,10000,91.86
2011-10-12,92.90,93.12,92.72,93.10,3200,93.10
2011-10-11,91.80,92.19,91.67,92.06,4000,92.06
2011-10-10,91.94,92.46,91.94,92.46,6000,92.46
2011-10-07,91.60,91.88,89.70,90.09,16700,90.09
2011-10-06,90.15,91.48,89.75,91.31,10000,91.31
2011-10-05,88.44,89.82,87.62,89.57,27900,89.57
2011-10-04,89.82,89.96,86.88,88.10,28700,88.10
2011-10-03,90.60,90.78,89.95,90.20,7700,90.20
2011-09-30,88.65,89.01,88.38,88.49,19000,88.49
2011-09-29,88.75,89.40,88.35,88.65,21000,88.65
2011-09-28,91.37,91.37,87.56,88.31,5900,88.31
2011-09-27,92.20,92.50,90.98,91.08,24700,91.08
2011-09-26,90.26,90.26,85.93,88.94,81000,88.94
2011-09-23,93.83,94.21,90.01,90.26,36000,90.26
2011-09-22,98.19,98.53,96.98,97.55,48700,97.55
2011-09-21,102.90,104.02,102.17,102.17,3900,102.17
2011-09-20,101.83,103.51,101.83,103.01,9500,103.01
2011-09-19,102.25,102.25,101.45,101.73,2100,101.73
2011-09-16,103.17,104.40,103.00,103.75,5300,103.75
2011-09-15,103.09,103.09,101.80,102.39,8400,102.39
2011-09-14,104.60,104.60,104.17,104.17,800,104.17
2011-09-13,104.47,105.77,103.81,105.31,11400,105.31
2011-09-12,105.00,105.31,103.25,103.89,19000,103.89
2011-09-09,106.28,107.51,106.02,106.71,10300,106.71
2011-09-08,107.14,107.66,106.64,107.66,1900,107.66
2011-09-07,103.87,105.39,103.36,104.97,10000,104.97
2011-09-06,108.77,109.33,107.39,107.86,6900,107.86
2011-09-02,108.27,108.97,108.07,108.95,6900,108.95
2011-09-01,106.00,106.00,104.71,105.18,4300,105.18
2011-08-31,106.37,106.37,104.74,105.13,10000,105.13
2011-08-30,105.98,105.98,104.63,105.93,12800,105.93
2011-08-29,105.54,105.54,102.38,102.92,22500,102.92
2011-08-26,103.33,105.08,102.15,105.08,6700,105.08
2011-08-25,98.53,102.50,80.42,102.50,94200,102.50
2011-08-24,104.42,105.46,100.36,101.09,76500,101.09
2011-08-23,106.44,109.10,105.18,105.18,34900,105.18
2011-08-22,108.02,109.66,108.02,109.59,17700,109.59
2011-08-19,107.69,107.69,106.01,107.25,15600,107.25
2011-08-18,104.40,104.89,104.13,104.80,17700,104.80
2011-08-17,102.32,103.31,102.32,103.15,10400,103.15
2011-08-16,101.58,102.60,101.58,102.57,9000,102.57
2011-08-15,99.84,101.41,99.61,101.41,17700,101.41
2011-08-12,99.06,100.30,98.77,100.30,17000,100.30
2011-08-11,101.04,101.04,98.31,100.20,70200,100.20
2011-08-10,100.63,102.53,100.47,102.44,30300,102.44
2011-08-09,98.47,100.28,97.65,97.90,69800,97.90
2011-08-08,98.27,99.24,97.85,98.78,31400,98.78
2011-08-05,96.60,96.88,95.22,95.66,20200,95.66
2011-08-04,99.42,99.50,95.48,95.72,48900,95.72
2011-08-03,98.05,98.85,98.00,98.04,26300,98.04
2011-08-02,95.82,97.58,95.82,97.57,16300,97.57
2011-08-01,94.70,95.80,94.53,94.88,11900,94.88
2011-07-29,95.86,96.07,95.54,95.56,19100,95.56
