Date,Open,High,Low,Close,Volume,Adj Close,SAR,EP,Trend,AF
2012-06-15,386.9,387.01,381.3,385.3,427800,385.3,380.398,391.9,1,0.12
2012-06-18,384.86,388.27,383.27,386.73,350500,386.73,381.3,391.9,1,0.12
2012-06-19,385.49,388.86,385.35,387.91,478500,387.91,381.3,391.9,1,0.12
2012-06-20,388.11,388.11,382.75,387.65,420300,387.65,382.572,391.9,1,0.12
2012-06-21,387.58,388,378.27,381.64,399900,381.64,382.75,391.9,0,0.02
2012-06-22,380.58,383.79,380.12,382.76,992800,382.76,391.9,380.12,0,0.04
2012-06-25,381.21,382,374.98,375.03,291700,375.03,391.429,374.98,0,0.06
2012-06-26,375,378.61,368.84,376.49,428900,376.49,390.442,368.84,0,0.08
2012-06-27,354.99,365.99,353.38,359,2152700,359,388.714,353.38,0,0.1
2012-06-28,356.67,359.57,353.88,358.43,646800,358.43,385.18,353.38,0,0.1
2012-06-29,363.97,367.17,357.57,367.17,674700,367.17,382,353.38,0,0.1
2012-07-02,366.22,366.65,362.81,364.22,384000,364.22,379.138,353.38,0,0.1
2012-07-03,364.77,365.69,360.1,362.49,262600,362.49,376.562,353.38,0,0.1
2012-07-05,357.55,368.87,357.55,366.55,329500,366.55,374.244,353.38,0,0.1
2012-07-06,363.29,366.09,361.6,364.52,340600,364.52,372.158,353.38,0,0.1
2012-07-09,357.28,368.03,357.28,367.23,457500,367.23,370.28,353.38,0,0.1
2012-07-10,367.06,368.93,364.43,366.47,363100,366.47,368.59,353.38,1,0.02
2012-07-11,365.05,370.34,362.87,368.93,546700,368.93,353.38,370.34,1,0.04
2012-07-12,368.61,386.13,368.61,382.45,1088800,382.45,354.058,386.13,1,0.06
2012-07-13,381.11,385.13,380.39,380.94,295100,380.94,355.983,386.13,1,0.06
2012-07-16,378.86,387.82,378.86,380.27,319900,380.27,357.792,387.82,1,0.08
2012-07-17,383.49,386.13,379.79,380.89,228800,380.89,360.194,387.82,1,0.08
2012-07-18,380.01,385.72,380.01,384.24,190800,384.24,362.404,387.82,1,0.08
2012-07-19,385.02,385.02,378.13,382.9,339200,382.9,364.437,387.82,1,0.08
2012-07-20,381.61,381.85,377.86,377.98,249600,377.98,366.308,387.82,1,0.08
2012-07-23,374.32,379.18,373.05,377.63,229300,377.63,368.029,387.82,1,0.08
2012-07-24,377.32,379.89,374.15,376.34,183600,376.34,369.612,387.82,1,0.08
2012-07-25,376.34,379.68,374.97,378.39,218000,378.39,371.069,387.82,1,0.08
2012-07-26,380,380,367.14,373.38,507600,373.38,372.409,387.82,0,0.02
2012-07-27,381.91,381.91,372.1,374.79,317000,374.79,387.82,372.1,0,0.04
2012-07-30,374.53,378.07,374.16,375.79,263900,375.79,387.191,372.1,0,0.04
2012-07-31,374.17,379.48,372.61,375.23,336600,375.23,386.588,372.1,0,0.04
2012-08-01,377.56,379.43,362.67,362.77,369200,362.77,386.008,362.67,0,0.06
2012-08-02,362.19,364.68,357.51,362.34,569200,362.34,384.608,357.51,0,0.08
2012-08-03,366.26,374.89,365,366.3,625400,366.3,382.44,357.51,0,0.08
2012-08-06,366.71,372.42,362.05,363.25,566300,363.25,380.446,357.51,0,0.08
2012-08-07,364.94,369.28,360.32,367.47,619300,367.47,378.611,357.51,0,0.08
2012-08-08,365.07,368.52,362.25,363.82,475000,363.82,376.923,357.51,0,0.08
2012-08-09,357.29,365.15,356.99,363.12,554300,363.12,375.37,356.99,0,0.1
2012-08-10,363.37,364.14,354.74,359.29,522700,359.29,373.532,354.74,0,0.12
2012-08-13,358.62,359.78,353.49,355.31,495500,355.31,371.277,353.49,0,0.14
2012-08-14,356.59,359.65,353.84,357,380300,357,368.787,353.49,0,0.14
2012-08-15,358,361.07,355.75,357.86,425600,357.86,366.645,353.49,0,0.14
